freqs:, k index, k1, k2, k3, kmag/2pi, band 1, band 2, band 3, band 4, band 5, band 6, band 7, band 8, band 9, band 10, band 11, band 12, band 13, band 14, band 15, band 16, band 17, band 18, band 19, band 20, band 21, band 22, band 23, band 24, band 25, band 26, band 27, band 28, band 29, band 30, band 31, band 32, band 33, band 34, band 35, band 36, band 37, band 38, band 39, band 40, band 41, band 42, band 43, band 44, band 45, band 46, band 47, band 48, band 49, band 50, band 51, band 52, band 53, band 54, band 55, band 56, band 57, band 58, band 59, band 60, band 61, band 62, band 63, band 64, band 65, band 66, band 67, band 68, band 69, band 70, band 71, band 72, band 73, band 74, band 75, band 76, band 77, band 78, band 79, band 80, band 81, band 82, band 83, band 84, band 85, band 86, band 87, band 88, band 89, band 90, band 91, band 92, band 93, band 94, band 95, band 96, band 97, band 98, band 99, band 100, band 101, band 102, band 103, band 104, band 105, band 106, band 107, band 108, band 109, band 110, band 111, band 112, band 113, band 114, band 115, band 116, band 117, band 118, band 119, band 120, band 121, band 122, band 123, band 124, band 125, band 126, band 127, band 128, band 129, band 130, band 131, band 132, band 133, band 134, band 135, band 136, band 137, band 138, band 139, band 140, band 141, band 142, band 143, band 144, band 145, band 146, band 147, band 148, band 149, band 150, band 151, band 152, band 153, band 154, band 155, band 156, band 157, band 158, band 159, band 160, band 161, band 162, band 163, band 164, band 165, band 166, band 167, band 168, band 169, band 170, band 171, band 172, band 173, band 174, band 175, band 176, band 177, band 178, band 179, band 180, band 181, band 182, band 183, band 184, band 185, band 186, band 187, band 188, band 189, band 190, band 191, band 192, band 193, band 194, band 195, band 196, band 197, band 198, band 199, band 200, band 201, band 202, band 203, band 204, band 205, band 206, band 207, band 208, band 209, band 210, band 211, band 212, band 213, band 214, band 215, band 216, band 217, band 218, band 219, band 220, band 221, band 222, band 223, band 224, band 225, band 226, band 227, band 228, band 229, band 230, band 231, band 232, band 233, band 234, band 235, band 236, band 237, band 238, band 239, band 240, band 241, band 242, band 243, band 244, band 245, band 246, band 247, band 248, band 249, band 250, band 251, band 252, band 253, band 254, band 255, band 256, band 257, band 258, band 259, band 260, band 261, band 262, band 263, band 264, band 265, band 266, band 267, band 268, band 269, band 270, band 271, band 272, band 273, band 274, band 275, band 276, band 277, band 278, band 279, band 280, band 281, band 282, band 283, band 284, band 285, band 286, band 287, band 288, band 289, band 290, band 291, band 292, band 293, band 294, band 295, band 296, band 297, band 298, band 299, band 300, band 301, band 302, band 303, band 304, band 305, band 306, band 307, band 308, band 309, band 310, band 311, band 312, band 313, band 314, band 315, band 316, band 317, band 318, band 319, band 320, band 321, band 322, band 323, band 324, band 325
freqs:, 1, 0, 0, 0, 0, 0, 0, 0.115497, 0.1155, 0.115503, 0.120183, 0.120187, 0.120189, 0.121162, 0.121163, 0.121185, 0.121575, 0.121577, 0.121552, 0.157591, 0.157594, 0.157594, 0.160114, 0.160114, 0.160117, 0.166359, 0.166361, 0.168321, 0.168324, 0.16832, 0.168599, 0.169042, 0.169043, 0.169046, 0.169296, 0.1693, 0.169302, 0.169443, 0.169443, 0.169447, 0.169717, 0.169722, 0.169965, 0.192245, 0.192245, 0.192248, 0.19695, 0.196954, 0.196954, 0.200466, 0.20047, 0.202693, 0.202698, 0.202824, 0.202828, 0.202829, 0.203437, 0.203438, 0.203441, 0.215834, 0.215836, 0.215838, 0.223087, 0.223092, 0.223095, 0.227632, 0.227634, 0.22764, 0.228817, 0.228824, 0.228828, 0.235484, 0.235488, 0.235482, 0.238713, 0.238716, 0.23872, 0.24215, 0.242153, 0.243845, 0.24385, 0.24385, 0.245337, 0.245341, 0.245976, 0.245978, 0.245981, 0.250996, 0.250997, 0.250997, 0.251653, 0.251914, 0.252102, 0.252102, 0.252105, 0.252346, 0.252351, 0.253083, 0.253084, 0.25309, 0.253105, 0.253446, 0.253447, 0.253468, 0.253482, 0.253486, 0.25345, 0.254583, 0.254588, 0.254589, 0.2551, 0.255108, 0.255115, 0.255152, 0.255161, 0.255229, 0.255303, 0.255173, 0.255254, 0.262512, 0.262516, 0.262519, 0.262819, 0.262823, 0.263155, 0.263158, 0.263169, 0.263688, 0.263669, 0.264835, 0.264839, 0.264841, 0.266919, 0.266919, 0.266921, 0.270746, 0.270747, 0.270748, 0.271058, 0.271016, 0.271065, 0.271066, 0.271245, 0.271475, 0.271477, 0.271478, 0.271595, 0.271953, 0.271969, 0.272001, 0.271936, 0.271944, 0.271974, 0.271995, 0.272005, 0.272163, 0.272172, 0.272185, 0.272338, 0.272348, 0.272418, 0.272324, 0.272446, 0.272524, 0.272566, 0.272582, 0.272588, 0.281519, 0.281523, 0.281524, 0.282677, 0.282678, 0.282678, 0.287757, 0.28776, 0.290387, 0.290391, 0.290393, 0.293269, 0.293273, 0.294255, 0.294257, 0.294263, 0.297149, 0.298688, 0.298689, 0.298693, 0.298868, 0.298872, 0.298877, 0.299557, 0.300687, 0.300691, 0.300697, 0.303148, 0.30315, 0.303152, 0.303674, 0.303679, 0.304672, 0.304677, 0.304681, 0.305814, 0.305818, 0.306169, 0.306163, 0.306166, 0.307238, 0.307242, 0.307245, 0.309133, 0.309319, 0.309438, 0.309441, 0.309444, 0.309798, 0.309788, 0.309793, 0.309886, 0.310177, 0.31018, 0.310182, 0.310448, 0.310451, 0.310701, 0.310704, 0.31071, 0.311813, 0.311816, 0.311827, 0.311834, 0.311839, 0.311847, 0.311852, 0.311855, 0.312067, 0.312236, 0.312328, 0.312189, 0.312297, 0.312363, 0.312381, 0.312658, 0.312675, 0.312683, 0.319096, 0.3191, 0.32288, 0.325307, 0.325303, 0.325308, 0.327079, 0.327083, 0.327285, 0.327286, 0.327289, 0.330344, 0.330346, 0.330351, 0.332136, 0.332127, 0.332133, 0.332578, 0.332582, 0.332587, 0.333186, 0.333194, 0.33452, 0.334521, 0.334525, 0.33569, 0.335682, 0.335693, 0.338418, 0.338421, 0.345572, 0.352224, 0.352228, 0.352233, 0.354245, 0.354247, 0.354251, 0.35728, 0.358209, 0.35821, 0.358216, 0.35986, 0.366721, 0.366723, 0.366732, 0.370415, 0.370417, 0.370449, 0.37055, 0.374755, 0.374759, 0.374761, 0.375576, 0.375581, 0.375648, 0.375652, 0.375679, 0.375697, 0.375701, 0.375659, 0.376144, 0.376145, 0.37615, 0.376671, 0.376672, 0.376674, 0.377437, 0.377439, 0.378941, 0.380502, 0.380816, 0.380835, 0.380845, 0.381093, 0.381103, 0.381113, 0.381147, 0.381155, 0.381171, 0.381927, 0.382021, 0.381914, 0.382113, 0.382204, 0.382213
freqs:, 2, 0.0833333, 0.0833333, 0.0833333, 0.0288675, 0.0175059, 0.0175065, 0.108823, 0.109311, 0.109314, 0.111912, 0.112206, 0.112208, 0.12786, 0.127863, 0.129262, 0.131355, 0.131846, 0.13185, 0.149567, 0.14957, 0.153063, 0.153939, 0.155787, 0.155789, 0.163063, 0.163064, 0.162251, 0.1634, 0.166554, 0.166555, 0.169504, 0.169506, 0.169902, 0.169903, 0.170034, 0.170349, 0.176434, 0.176433, 0.180633, 0.18217, 0.182378, 0.182381, 0.184175, 0.18418, 0.191677, 0.19414, 0.194142, 0.194679, 0.196608, 0.196612, 0.203135, 0.203136, 0.204414, 0.206233, 0.206256, 0.20626, 0.212205, 0.212209, 0.215255, 0.215991, 0.215996, 0.218371, 0.220572, 0.220576, 0.226607, 0.226609, 0.226953, 0.230873, 0.230876, 0.231286, 0.234905, 0.234909, 0.236198, 0.236519, 0.238687, 0.238688, 0.23969, 0.239691, 0.242676, 0.242678, 0.24292, 0.242633, 0.243517, 0.243519, 0.244649, 0.245017, 0.245019, 0.245074, 0.246477, 0.24648, 0.24854, 0.248543, 0.249289, 0.24929, 0.249628, 0.249881, 0.251703, 0.251918, 0.25192, 0.25193, 0.253051, 0.253055, 0.253762, 0.253759, 0.255739, 0.255742, 0.255752, 0.256278, 0.256682, 0.256683, 0.257404, 0.259061, 0.25932, 0.259323, 0.259531, 0.259694, 0.260124, 0.260125, 0.260863, 0.260865, 0.261389, 0.26139, 0.261668, 0.262083, 0.262506, 0.262402, 0.262566, 0.264152, 0.264155, 0.264405, 0.264663, 0.264666, 0.266272, 0.266272, 0.266419, 0.266861, 0.267924, 0.268113, 0.268115, 0.268246, 0.268698, 0.268699, 0.269623, 0.269623, 0.270477, 0.270478, 0.271012, 0.272086, 0.272105, 0.272106, 0.273048, 0.274003, 0.27432, 0.274324, 0.275815, 0.275817, 0.276582, 0.276735, 0.27658, 0.276727, 0.277083, 0.277086, 0.278863, 0.278865, 0.279781, 0.281479, 0.281771, 0.281786, 0.281789, 0.282885, 0.283367, 0.283371, 0.286084, 0.286086, 0.289608, 0.289612, 0.289868, 0.292039, 0.292843, 0.292845, 0.294701, 0.29555, 0.295553, 0.296441, 0.296446, 0.297133, 0.298124, 0.298128, 0.298129, 0.300143, 0.300147, 0.300903, 0.30135, 0.301744, 0.301931, 0.301935, 0.303017, 0.303021, 0.303523, 0.303525, 0.304075, 0.304081, 0.304742, 0.304748, 0.305301, 0.305302, 0.305817, 0.306101, 0.306963, 0.306966, 0.307381, 0.307562, 0.307841, 0.307836, 0.308545, 0.308548, 0.308813, 0.309452, 0.309454, 0.309523, 0.309892, 0.309894, 0.310401, 0.310748, 0.310731, 0.311392, 0.311584, 0.311587, 0.312247, 0.31249, 0.312492, 0.312646, 0.313259, 0.313261, 0.313901, 0.314402, 0.314406, 0.31447, 0.314953, 0.314957, 0.316623, 0.317424, 0.317597, 0.317599, 0.319104, 0.319108, 0.322672, 0.323621, 0.323626, 0.325137, 0.326862, 0.326865, 0.3276, 0.327742, 0.327745, 0.329425, 0.329446, 0.329429, 0.331454, 0.331456, 0.332501, 0.332851, 0.332855, 0.33298, 0.333665, 0.333671, 0.335011, 0.335184, 0.335161, 0.335592, 0.336867, 0.336872, 0.338297, 0.338299, 0.345511, 0.352186, 0.352188, 0.3522, 0.352637, 0.353994, 0.353995, 0.356432, 0.358573, 0.358573, 0.359581, 0.361089, 0.366497, 0.366578, 0.366587, 0.369326, 0.369791, 0.369794, 0.370569, 0.371567, 0.371569, 0.373605, 0.373606, 0.373908, 0.374283, 0.374931, 0.374935, 0.375303, 0.375385, 0.375393, 0.375586, 0.375647, 0.375675, 0.37569, 0.376594, 0.376595, 0.377082, 0.377115, 0.376937, 0.377399, 0.377721, 0.377721, 0.377723, 0.379189, 0.379191, 0.379345, 0.379707, 0.379712, 0.380495, 0.380273, 0.380303, 0.380553, 0.380837, 0.380844, 0.381146
freqs:, 3, 0.166667, 0.166667, 0.166667, 0.057735, 0.0349755, 0.0349767, 0.101887, 0.103003, 0.103005, 0.105001, 0.105198, 0.1052, 0.136132, 0.136134, 0.138894, 0.140557, 0.140559, 0.141517, 0.143224, 0.143352, 0.143355, 0.143568, 0.143669, 0.143672, 0.163761, 0.16499, 0.165775, 0.165777, 0.167036, 0.167038, 0.171047, 0.17105, 0.171885, 0.171887, 0.172537, 0.172545, 0.172785, 0.172544, 0.186293, 0.186296, 0.188484, 0.191105, 0.19114, 0.19114, 0.193782, 0.193786, 0.195126, 0.196319, 0.196229, 0.196233, 0.204124, 0.204127, 0.205195, 0.210036, 0.210038, 0.210113, 0.214229, 0.214233, 0.215077, 0.214399, 0.215234, 0.215236, 0.220722, 0.220725, 0.223391, 0.227112, 0.227211, 0.227215, 0.230239, 0.230241, 0.231108, 0.23111, 0.233127, 0.233652, 0.234129, 0.234132, 0.235161, 0.236776, 0.236778, 0.237394, 0.239259, 0.239255, 0.241922, 0.241923, 0.242753, 0.242757, 0.243688, 0.243689, 0.243953, 0.244422, 0.246195, 0.246199, 0.24792, 0.248037, 0.248179, 0.248182, 0.248862, 0.249158, 0.249161, 0.24922, 0.252036, 0.252037, 0.25285, 0.252848, 0.253195, 0.253305, 0.255156, 0.255159, 0.256812, 0.256816, 0.256841, 0.257346, 0.258678, 0.258683, 0.258934, 0.259268, 0.259778, 0.259779, 0.260493, 0.260496, 0.261247, 0.261249, 0.261714, 0.262431, 0.262468, 0.262462, 0.264079, 0.265396, 0.265398, 0.26572, 0.267359, 0.26736, 0.26907, 0.269072, 0.269162, 0.269656, 0.269777, 0.269782, 0.270132, 0.270134, 0.270926, 0.271382, 0.271384, 0.271809, 0.272392, 0.272395, 0.272769, 0.273235, 0.273642, 0.273645, 0.274867, 0.277219, 0.277221, 0.278016, 0.27802, 0.278255, 0.27858, 0.2796, 0.279597, 0.279633, 0.280369, 0.28037, 0.282077, 0.282131, 0.282279, 0.28228, 0.283251, 0.283253, 0.286101, 0.28625, 0.286254, 0.286457, 0.286459, 0.287326, 0.289492, 0.289586, 0.28959, 0.29103, 0.291034, 0.29198, 0.292086, 0.292868, 0.292872, 0.294261, 0.294356, 0.294358, 0.295718, 0.295884, 0.295886, 0.297237, 0.298251, 0.298586, 0.298588, 0.299299, 0.299301, 0.299607, 0.300829, 0.300833, 0.301609, 0.302395, 0.302397, 0.302449, 0.304169, 0.304254, 0.304257, 0.304785, 0.304788, 0.305225, 0.305629, 0.305631, 0.306252, 0.306255, 0.306925, 0.307919, 0.308329, 0.308329, 0.308635, 0.308824, 0.308826, 0.309723, 0.310918, 0.310921, 0.311752, 0.312263, 0.31226, 0.312648, 0.312749, 0.312752, 0.313474, 0.31421, 0.314238, 0.31424, 0.31561, 0.315614, 0.316589, 0.316369, 0.316373, 0.316943, 0.317634, 0.317638, 0.318914, 0.318917, 0.320541, 0.321113, 0.321118, 0.322305, 0.322919, 0.322921, 0.322957, 0.324921, 0.325383, 0.325388, 0.327536, 0.32756, 0.327565, 0.328419, 0.329508, 0.329504, 0.331167, 0.331171, 0.332889, 0.332893, 0.333252, 0.333809, 0.334579, 0.334584, 0.335877, 0.336303, 0.335471, 0.336284, 0.337069, 0.337075, 0.339729, 0.339734, 0.345341, 0.350044, 0.352053, 0.352057, 0.35211, 0.353496, 0.353499, 0.355799, 0.359357, 0.359357, 0.359612, 0.364018, 0.365742, 0.365885, 0.365891, 0.367811, 0.367449, 0.367452, 0.368427, 0.368429, 0.369228, 0.370285, 0.370287, 0.370756, 0.370872, 0.371014, 0.371024, 0.37169, 0.371693, 0.37243, 0.372872, 0.374602, 0.374607, 0.374634, 0.37485, 0.374909, 0.374914, 0.375249, 0.37524, 0.37554, 0.375625, 0.37563, 0.375929, 0.375932, 0.376083, 0.37629, 0.37631, 0.376312, 0.37748, 0.377465, 0.377689, 0.378027, 0.378039, 0.378522, 0.37957
freqs:, 4, 0.25, 0.25, 0.25, 0.0866025, 0.0523685, 0.0523703, 0.0973303, 0.0989252, 0.0989272, 0.100582, 0.100695, 0.100696, 0.127487, 0.127489, 0.129362, 0.130762, 0.13158, 0.131582, 0.149085, 0.149088, 0.152991, 0.153578, 0.153582, 0.15497, 0.156139, 0.156142, 0.167727, 0.168127, 0.169879, 0.169881, 0.172932, 0.172932, 0.175692, 0.175693, 0.176503, 0.176505, 0.176613, 0.17674, 0.187746, 0.187747, 0.188461, 0.189784, 0.19124, 0.191244, 0.197154, 0.197156, 0.201464, 0.201837, 0.201467, 0.20491, 0.207733, 0.207736, 0.208222, 0.209587, 0.20959, 0.209644, 0.21347, 0.213473, 0.214933, 0.218092, 0.218786, 0.218788, 0.22016, 0.220164, 0.220897, 0.221176, 0.221639, 0.221639, 0.222886, 0.222888, 0.22345, 0.224443, 0.224447, 0.224641, 0.230794, 0.230799, 0.231666, 0.234486, 0.234488, 0.234789, 0.235779, 0.235776, 0.23644, 0.238132, 0.239031, 0.239033, 0.24142, 0.241421, 0.243732, 0.243734, 0.245193, 0.245195, 0.246797, 0.247012, 0.249233, 0.249235, 0.249277, 0.249434, 0.250189, 0.25019, 0.251748, 0.25175, 0.253377, 0.252913, 0.253268, 0.253375, 0.255721, 0.255723, 0.256739, 0.257292, 0.257466, 0.257467, 0.257897, 0.2579, 0.257597, 0.258345, 0.258652, 0.258654, 0.26051, 0.260513, 0.261771, 0.262084, 0.262085, 0.262426, 0.26362, 0.263618, 0.265953, 0.265955, 0.266104, 0.267764, 0.267766, 0.267769, 0.267945, 0.268255, 0.268258, 0.269564, 0.269562, 0.271484, 0.271484, 0.27202, 0.27235, 0.273323, 0.273327, 0.274665, 0.276231, 0.2766, 0.276605, 0.275821, 0.278119, 0.278572, 0.278575, 0.278627, 0.278629, 0.279769, 0.280411, 0.280416, 0.280763, 0.281171, 0.28076, 0.282171, 0.282227, 0.282231, 0.282266, 0.283573, 0.283575, 0.284041, 0.284229, 0.284232, 0.284995, 0.285046, 0.28505, 0.285616, 0.286694, 0.286697, 0.287091, 0.28724, 0.288041, 0.288043, 0.290279, 0.290281, 0.293433, 0.293436, 0.294573, 0.294575, 0.294643, 0.294987, 0.296112, 0.296115, 0.297497, 0.297787, 0.298317, 0.29829, 0.298297, 0.298699, 0.298702, 0.299514, 0.299989, 0.299991, 0.300304, 0.300555, 0.300556, 0.300926, 0.302275, 0.302603, 0.302604, 0.303298, 0.3033, 0.303529, 0.304896, 0.304899, 0.3057, 0.305702, 0.305708, 0.306663, 0.307955, 0.307957, 0.308859, 0.310622, 0.310625, 0.311799, 0.311803, 0.311809, 0.3125, 0.313645, 0.312495, 0.313482, 0.313485, 0.313937, 0.31444, 0.314442, 0.315922, 0.315994, 0.316296, 0.316299, 0.317969, 0.317965, 0.318627, 0.318646, 0.318651, 0.318983, 0.320034, 0.320036, 0.320072, 0.321956, 0.321959, 0.324099, 0.323854, 0.324099, 0.325031, 0.326091, 0.326333, 0.326336, 0.32703, 0.327349, 0.327351, 0.329569, 0.330754, 0.330724, 0.331305, 0.331335, 0.3324, 0.332406, 0.33349, 0.334736, 0.335573, 0.33558, 0.336416, 0.336609, 0.335998, 0.336418, 0.337408, 0.337417, 0.341745, 0.341751, 0.345096, 0.347772, 0.35185, 0.351854, 0.351955, 0.353105, 0.353109, 0.355117, 0.359305, 0.360083, 0.360083, 0.363523, 0.363558, 0.363561, 0.364447, 0.36552, 0.365102, 0.365106, 0.365467, 0.365471, 0.366976, 0.366985, 0.367479, 0.368017, 0.368022, 0.368059, 0.368763, 0.368831, 0.368837, 0.369516, 0.369521, 0.370269, 0.370324, 0.370329, 0.370701, 0.370704, 0.371445, 0.371451, 0.372024, 0.372448, 0.372834, 0.372838, 0.373657, 0.37404, 0.374045, 0.375436, 0.37544, 0.375891, 0.375958, 0.375879, 0.376136, 0.376551, 0.376558, 0.376776, 0.376908
freqs:, 5, 0.333333, 0.333333, 0.333333, 0.11547, 0.0696282, 0.0696304, 0.0956314, 0.0975023, 0.0975038, 0.0990274, 0.0990958, 0.0990959, 0.117877, 0.117879, 0.118833, 0.120452, 0.120997, 0.120999, 0.137409, 0.137413, 0.159059, 0.159062, 0.16406, 0.16578, 0.169039, 0.169042, 0.173357, 0.173908, 0.175601, 0.175603, 0.177405, 0.177407, 0.180877, 0.180878, 0.181952, 0.181954, 0.182113, 0.182096, 0.18698, 0.18698, 0.189142, 0.189599, 0.1912, 0.191203, 0.195335, 0.195335, 0.199285, 0.201675, 0.199977, 0.201675, 0.205911, 0.205914, 0.208842, 0.20978, 0.210642, 0.210645, 0.212083, 0.212084, 0.213177, 0.213174, 0.213863, 0.21453, 0.214534, 0.21479, 0.218639, 0.219513, 0.219518, 0.221953, 0.222233, 0.22224, 0.222407, 0.22242, 0.222887, 0.22289, 0.225117, 0.22768, 0.227683, 0.228102, 0.228107, 0.228961, 0.235955, 0.234138, 0.235961, 0.237888, 0.239256, 0.239258, 0.242375, 0.242376, 0.244618, 0.244621, 0.246511, 0.247081, 0.24825, 0.24825, 0.249326, 0.249328, 0.25002, 0.250329, 0.250329, 0.250544, 0.251657, 0.251658, 0.252561, 0.253541, 0.25391, 0.253913, 0.254126, 0.2548, 0.254801, 0.255259, 0.25741, 0.257412, 0.259134, 0.259138, 0.260421, 0.260845, 0.261295, 0.261297, 0.261574, 0.261578, 0.261602, 0.262546, 0.262549, 0.264038, 0.264045, 0.264148, 0.264617, 0.265171, 0.265176, 0.265882, 0.267886, 0.267888, 0.26835, 0.268617, 0.268619, 0.269734, 0.269302, 0.269541, 0.269735, 0.270777, 0.27078, 0.271029, 0.271031, 0.272514, 0.273121, 0.273703, 0.273709, 0.27427, 0.274272, 0.274771, 0.277676, 0.279297, 0.279298, 0.280668, 0.281025, 0.281028, 0.28199, 0.282368, 0.283549, 0.28355, 0.284492, 0.284494, 0.284814, 0.2853, 0.285301, 0.287119, 0.287121, 0.287323, 0.28805, 0.288004, 0.288007, 0.288288, 0.288917, 0.28892, 0.290592, 0.290831, 0.290834, 0.290887, 0.291526, 0.291527, 0.292646, 0.292646, 0.293095, 0.294266, 0.294414, 0.294417, 0.296058, 0.296391, 0.296791, 0.296807, 0.297047, 0.296411, 0.298122, 0.298357, 0.298359, 0.299305, 0.300035, 0.300037, 0.300558, 0.301013, 0.301015, 0.301786, 0.301592, 0.301789, 0.302775, 0.302777, 0.303537, 0.303844, 0.303846, 0.3041, 0.304772, 0.305116, 0.30512, 0.306441, 0.306442, 0.306979, 0.309149, 0.309151, 0.310066, 0.311858, 0.311862, 0.31267, 0.313145, 0.313146, 0.314414, 0.314419, 0.315001, 0.315422, 0.316353, 0.316354, 0.316999, 0.317612, 0.317617, 0.318594, 0.318829, 0.318826, 0.318877, 0.32008, 0.32018, 0.320183, 0.320626, 0.320632, 0.320736, 0.32149, 0.321492, 0.322349, 0.323688, 0.325219, 0.325222, 0.326355, 0.326359, 0.327375, 0.328965, 0.328967, 0.330529, 0.330685, 0.331113, 0.331107, 0.332012, 0.332015, 0.332873, 0.332876, 0.333449, 0.335457, 0.335959, 0.335965, 0.336432, 0.336434, 0.336987, 0.337068, 0.338069, 0.338072, 0.343296, 0.343302, 0.344836, 0.346055, 0.351643, 0.351646, 0.351749, 0.353078, 0.353081, 0.354556, 0.358412, 0.359688, 0.359692, 0.361553, 0.361555, 0.362025, 0.362678, 0.363157, 0.362533, 0.362538, 0.363383, 0.363386, 0.364236, 0.364263, 0.364276, 0.364587, 0.3646, 0.364835, 0.365901, 0.36588, 0.365883, 0.366539, 0.366542, 0.367502, 0.367526, 0.367528, 0.369008, 0.369065, 0.369073, 0.369433, 0.369655, 0.370296, 0.370298, 0.37205, 0.372055, 0.372301, 0.372362, 0.373142, 0.373146, 0.373695, 0.374241, 0.374242, 0.375356, 0.375359, 0.375564, 0.375881, 0.37657
freqs:, 6, 0.416667, 0.416667, 0.416667, 0.144338, 0.0865924, 0.0865952, 0.0968114, 0.0988757, 0.0988768, 0.10047, 0.10057, 0.100571, 0.109688, 0.109689, 0.110023, 0.111654, 0.111985, 0.111988, 0.121074, 0.121078, 0.167151, 0.167154, 0.171078, 0.171683, 0.177071, 0.177073, 0.182634, 0.182637, 0.183615, 0.183789, 0.184957, 0.184961, 0.187251, 0.187251, 0.188571, 0.188574, 0.188853, 0.188689, 0.189305, 0.189306, 0.191005, 0.191571, 0.192609, 0.192612, 0.194224, 0.194225, 0.196936, 0.197753, 0.196252, 0.197753, 0.200262, 0.200266, 0.202043, 0.202244, 0.203397, 0.203399, 0.204037, 0.204039, 0.20519, 0.204764, 0.205185, 0.205437, 0.207506, 0.20751, 0.209264, 0.209667, 0.209728, 0.209731, 0.21878, 0.218782, 0.222005, 0.230451, 0.230454, 0.23054, 0.23474, 0.235715, 0.235717, 0.235915, 0.235918, 0.238113, 0.238441, 0.238442, 0.238577, 0.241082, 0.241085, 0.24127, 0.242303, 0.242305, 0.244559, 0.244562, 0.246569, 0.246927, 0.246805, 0.246806, 0.248213, 0.248214, 0.248654, 0.248877, 0.248878, 0.24936, 0.250851, 0.251664, 0.251665, 0.252179, 0.252509, 0.252511, 0.253537, 0.255264, 0.255267, 0.255731, 0.255836, 0.255839, 0.257354, 0.258178, 0.258169, 0.2594, 0.259482, 0.25984, 0.259843, 0.26238, 0.262385, 0.263218, 0.263923, 0.263926, 0.264213, 0.264454, 0.264457, 0.264466, 0.264727, 0.264729, 0.265706, 0.265959, 0.26596, 0.266619, 0.266963, 0.266965, 0.267951, 0.267953, 0.267997, 0.268741, 0.268943, 0.268946, 0.269808, 0.271757, 0.27176, 0.272442, 0.272539, 0.272537, 0.276382, 0.276385, 0.278016, 0.279752, 0.279754, 0.280466, 0.28047, 0.280773, 0.284434, 0.285763, 0.283968, 0.283975, 0.286902, 0.286904, 0.287796, 0.287799, 0.289626, 0.289628, 0.289753, 0.290386, 0.290613, 0.290903, 0.290905, 0.291716, 0.291719, 0.292229, 0.292522, 0.292525, 0.292671, 0.293399, 0.293401, 0.293854, 0.293835, 0.293921, 0.293967, 0.293969, 0.29475, 0.294751, 0.295042, 0.295542, 0.295546, 0.296725, 0.296732, 0.296952, 0.296957, 0.297043, 0.297419, 0.297914, 0.298355, 0.298358, 0.299139, 0.299175, 0.299177, 0.299518, 0.299504, 0.299515, 0.300179, 0.300182, 0.300691, 0.301817, 0.301819, 0.30202, 0.304924, 0.304925, 0.30767, 0.307669, 0.309083, 0.309318, 0.311388, 0.31139, 0.312513, 0.312513, 0.313212, 0.31328, 0.313768, 0.313769, 0.315416, 0.315418, 0.315635, 0.315994, 0.315996, 0.316309, 0.317122, 0.318811, 0.318812, 0.319137, 0.319392, 0.3189, 0.319405, 0.320581, 0.320734, 0.320738, 0.320929, 0.321626, 0.321631, 0.321964, 0.322042, 0.322048, 0.32292, 0.323854, 0.323858, 0.327221, 0.327223, 0.327677, 0.329381, 0.329383, 0.330876, 0.331121, 0.332975, 0.330874, 0.333171, 0.333175, 0.333983, 0.334296, 0.334298, 0.335566, 0.335569, 0.335697, 0.337013, 0.337015, 0.337298, 0.337734, 0.338185, 0.338187, 0.344265, 0.344271, 0.344639, 0.344979, 0.351492, 0.351494, 0.351529, 0.353611, 0.353617, 0.354311, 0.357353, 0.357518, 0.357524, 0.36043, 0.360603, 0.360605, 0.361156, 0.361251, 0.361188, 0.361207, 0.361267, 0.361465, 0.362108, 0.362111, 0.362318, 0.363013, 0.363141, 0.363147, 0.363756, 0.363657, 0.363664, 0.365502, 0.365503, 0.366117, 0.366143, 0.366144, 0.367979, 0.368216, 0.368226, 0.368255, 0.368796, 0.368799, 0.368852, 0.369932, 0.369934, 0.370375, 0.370839, 0.372154, 0.372165, 0.373682, 0.374048, 0.373671, 0.374682, 0.374692, 0.374964, 0.375454, 0.375458
